cod_empresa,idcustomer,fecha,idarticle,unidades,ventas_(€),costamount,idpaymentmethod,documento,codcustomer,cliente,codvouchertype,tipoasiento,codproductline,macrofamilia,codproductfamily,familia,codproductsubfamily,subfamilia,year,month,month_name,presupuesto_mes,dif_ventas_presupuesto,ratio_ventas_presupuesto
1,e86e3413-3dcd-45c6-93c9-9290b5e0a941,2024-02-01,001-0813a2000,2.0,24.0,0.948,001-90,24A020015,7877,VARELA ROMERO; IGNACIO ALEJANDRO,10,VENTAS NACIONALES,MF5,Efectos Navales,F2,Cadenas; Anclas y Grilletes,813,HERRAJES VARIOS,2024,2,2024-02,0.08146619260554597,23.918533807394454,294.60073230875594
1,e86e3413-3dcd-45c6-93c9-9290b5e0a941,2024-02-01,001-0813a2000,2.0,24.0,0.948,001-90,24A020015,7877,VARELA ROMERO; IGNACIO ALEJANDRO,10,VENTAS NACIONALES,MF5,Efectos Navales,F2,Cadenas; Anclas y Grilletes,813,HERRAJES VARIOS,2024,2,2024-02,0.05972729835562582,23.940272701644375,401.82631159876325
1,e86e3413-3dcd-45c6-93c9-9290b5e0a941,2024-02-01,001-0813a2000,2.0,24.0,0.948,001-90,24A020015,7877,VARELA ROMERO; IGNACIO ALEJANDRO,10,VENTAS NACIONALES,MF5,Efectos Navales,F2,Cadenas; Anclas y Grilletes,813,HERRAJES VARIOS,2024,2,2024-02,0.1090013013346952,23.890998698665303,220.18085753220987
1,e86e3413-3dcd-45c6-93c9-9290b5e0a941,2024-02-01,001-0813a2000,2.0,24.0,0.948,001-90,24A020015,7877,VARELA ROMERO; IGNACIO ALEJANDRO,10,VENTAS NACIONALES,MF5,Efectos Navales,F2,Cadenas; Anclas y Grilletes,813,HERRAJES VARIOS,2024,2,2024-02,0.03339215208664374,23.966607847913355,718.731752830018
1,e86e3413-3dcd-45c6-93c9-9290b5e0a941,2024-02-01,001-0813a2000,2.0,24.0,0.948,001-90,24A020015,7877,VARELA ROMERO; IGNACIO ALEJANDRO,10,VENTAS NACIONALES,MF5,Efectos Navales,F2,Cadenas; Anclas y Grilletes,813,HERRAJES VARIOS,2024,2,2024-02,0.08881148233154638,23.911188517668453,270.235327346575
5,005-004829,2024-09-18,40ce02c0-4c79-4a00-9c78-c7f57445bc06,7.0,1148.0,274.79704,e250d566-d119-4a2f-a52d-4b0ed5975e1b,24A090141,4829,"COFRADIA DE PESCADORES ""SAN JOSE"" DE CANGAS",10,VENTAS NACIONALES,MF8,Maquinaria y SAT,F23,Maquinaria planta proceso,A170,ACCESORIOS MAQUINARIA DEPURADORAS Y ESTOCAJE,2024,9,2024-09,0.05913603315391693,1147.940863966846,19412.867904278108
5,005-004829,2024-09-18,40ce02c0-4c79-4a00-9c78-c7f57445bc06,7.0,1148.0,274.79704,e250d566-d119-4a2f-a52d-4b0ed5975e1b,24A090141,4829,"COFRADIA DE PESCADORES ""SAN JOSE"" DE CANGAS",10,VENTAS NACIONALES,MF8,Maquinaria y SAT,F23,Maquinaria planta proceso,A170,ACCESORIOS MAQUINARIA DEPURADORAS Y ESTOCAJE,2024,9,2024-09,0.02799737712442644,1147.9720026228756,41003.84099903495
5,005-004829,2024-09-18,40ce02c0-4c79-4a00-9c78-c7f57445bc06,7.0,1148.0,274.79704,e250d566-d119-4a2f-a52d-4b0ed5975e1b,24A090141,4829,"COFRADIA DE PESCADORES ""SAN JOSE"" DE CANGAS",10,VENTAS NACIONALES,MF8,Maquinaria y SAT,F23,Maquinaria planta proceso,A170,ACCESORIOS MAQUINARIA DEPURADORAS Y ESTOCAJE,2024,9,2024-09,0.0552025877816435,1147.9447974122183,20796.126524737745
5,005-004829,2024-09-18,40ce02c0-4c79-4a00-9c78-c7f57445bc06,7.0,1148.0,274.79704,e250d566-d119-4a2f-a52d-4b0ed5975e1b,24A090141,4829,"COFRADIA DE PESCADORES ""SAN JOSE"" DE CANGAS",10,VENTAS NACIONALES,MF8,Maquinaria y SAT,F23,Maquinaria planta proceso,A170,ACCESORIOS MAQUINARIA DEPURADORAS Y ESTOCAJE,2024,9,2024-09,0.05617211537665449,1147.9438278846233,20437.18653467547
5,005-004829,2024-09-18,40ce02c0-4c79-4a00-9c78-c7f57445bc06,7.0,1148.0,274.79704,e250d566-d119-4a2f-a52d-4b0ed5975e1b,24A090141,4829,"COFRADIA DE PESCADORES ""SAN JOSE"" DE CANGAS",10,VENTAS NACIONALES,MF8,Maquinaria y SAT,F23,Maquinaria planta proceso,A170,ACCESORIOS MAQUINARIA DEPURADORAS Y ESTOCAJE,2024,9,2024-09,0.2113413356326838,1147.7886586643674,5431.970970389109
5,005-004829,2024-09-18,40ce02c0-4c79-4a00-9c78-c7f57445bc06,7.0,1148.0,274.79704,e250d566-d119-4a2f-a52d-4b0ed5975e1b,24A090141,4829,"COFRADIA DE PESCADORES ""SAN JOSE"" DE CANGAS",10,VENTAS NACIONALES,MF8,Maquinaria y SAT,F23,Maquinaria planta proceso,A170,ACCESORIOS MAQUINARIA DEPURADORAS Y ESTOCAJE,2024,9,2024-09,0.08846187757307777,1147.911538122427,12977.341556555193
5,005-004829,2024-09-18,40ce02c0-4c79-4a00-9c78-c7f57445bc06,7.0,1148.0,274.79704,e250d566-d119-4a2f-a52d-4b0ed5975e1b,24A090141,4829,"COFRADIA DE PESCADORES ""SAN JOSE"" DE CANGAS",10,VENTAS NACIONALES,MF8,Maquinaria y SAT,F23,Maquinaria planta proceso,A170,ACCESORIOS MAQUINARIA DEPURADORAS Y ESTOCAJE,2024,9,2024-09,0.02514666482975383,1147.9748533351703,45652.17724784214
5,005-004829,2024-09-18,40ce02c0-4c79-4a00-9c78-c7f57445bc06,7.0,1148.0,274.79704,e250d566-d119-4a2f-a52d-4b0ed5975e1b,24A090141,4829,"COFRADIA DE PESCADORES ""SAN JOSE"" DE CANGAS",10,VENTAS NACIONALES,MF8,Maquinaria y SAT,F23,Maquinaria planta proceso,A170,ACCESORIOS MAQUINARIA DEPURADORAS Y ESTOCAJE,2024,9,2024-09,0.05302210344050208,1147.9469778965595,21651.34774949489
5,005-004829,2024-09-18,40ce02c0-4c79-4a00-9c78-c7f57445bc06,7.0,1148.0,274.79704,e250d566-d119-4a2f-a52d-4b0ed5975e1b,24A090141,4829,"COFRADIA DE PESCADORES ""SAN JOSE"" DE CANGAS",10,VENTAS NACIONALES,MF8,Maquinaria y SAT,F23,Maquinaria planta proceso,A170,ACCESORIOS MAQUINARIA DEPURADORAS Y ESTOCAJE,2024,9,2024-09,0.03014853259772809,1147.9698514674023,38078.13850570326
5,005-004829,2024-09-18,40ce02c0-4c79-4a00-9c78-c7f57445bc06,7.0,1148.0,274.79704,e250d566-d119-4a2f-a52d-4b0ed5975e1b,24A090141,4829,"COFRADIA DE PESCADORES ""SAN JOSE"" DE CANGAS",10,VENTAS NACIONALES,MF8,Maquinaria y SAT,F23,Maquinaria planta proceso,A170,ACCESORIOS MAQUINARIA DEPURADORAS Y ESTOCAJE,2024,9,2024-09,0.05698280376980583,1147.9430171962301,20146.42881802711
5,005-004829,2024-09-18,40ce02c0-4c79-4a00-9c78-c7f57445bc06,7.0,1148.0,274.79704,e250d566-d119-4a2f-a52d-4b0ed5975e1b,24A090141,4829,"COFRADIA DE PESCADORES ""SAN JOSE"" DE CANGAS",10,VENTAS NACIONALES,MF8,Maquinaria y SAT,F23,Maquinaria planta proceso,A170,ACCESORIOS MAQUINARIA DEPURADORAS Y ESTOCAJE,2024,9,2024-09,0.04462046009640182,1147.9553795399036,25728.107633129817
5,005-004829,2024-09-18,40ce02c0-4c79-4a00-9c78-c7f57445bc06,7.0,1148.0,274.79704,e250d566-d119-4a2f-a52d-4b0ed5975e1b,24A090141,4829,"COFRADIA DE PESCADORES ""SAN JOSE"" DE CANGAS",10,VENTAS NACIONALES,MF8,Maquinaria y SAT,F23,Maquinaria planta proceso,A170,ACCESORIOS MAQUINARIA DEPURADORAS Y ESTOCAJE,2024,9,2024-09,0.1400863661812305,1147.8599136338187,8194.944528112223
5,005-004829,2024-09-18,40ce02c0-4c79-4a00-9c78-c7f57445bc06,7.0,1148.0,274.79704,e250d566-d119-4a2f-a52d-4b0ed5975e1b,24A090141,4829,"COFRADIA DE PESCADORES ""SAN JOSE"" DE CANGAS",10,VENTAS NACIONALES,MF8,Maquinaria y SAT,F23,Maquinaria planta proceso,A170,ACCESORIOS MAQUINARIA DEPURADORAS Y ESTOCAJE,2024,9,2024-09,0.1384392171169032,1147.861560782883,8292.447934248185
5,005-004829,2024-09-18,40ce02c0-4c79-4a00-9c78-c7f57445bc06,7.0,1148.0,274.79704,e250d566-d119-4a2f-a52d-4b0ed5975e1b,24A090141,4829,"COFRADIA DE PESCADORES ""SAN JOSE"" DE CANGAS",10,VENTAS NACIONALES,MF8,Maquinaria y SAT,F23,Maquinaria planta proceso,A170,ACCESORIOS MAQUINARIA DEPURADORAS Y ESTOCAJE,2024,9,2024-09,0.04225851785890092,1147.957741482141,27166.120776718075
5,005-004829,2024-09-18,40ce02c0-4c79-4a00-9c78-c7f57445bc06,7.0,1148.0,274.79704,e250d566-d119-4a2f-a52d-4b0ed5975e1b,24A090141,4829,"COFRADIA DE PESCADORES ""SAN JOSE"" DE CANGAS",10,VENTAS NACIONALES,MF8,Maquinaria y SAT,F23,Maquinaria planta proceso,A170,ACCESORIOS MAQUINARIA DEPURADORAS Y ESTOCAJE,2024,9,2024-09,0.1890364373868353,1147.810963562613,6072.903276582529
5,005-004829,2024-09-18,40ce02c0-4c79-4a00-9c78-c7f57445bc06,7.0,1148.0,274.79704,e250d566-d119-4a2f-a52d-4b0ed5975e1b,24A090141,4829,"COFRADIA DE PESCADORES ""SAN JOSE"" DE CANGAS",10,VENTAS NACIONALES,MF8,Maquinaria y SAT,F23,Maquinaria planta proceso,A170,ACCESORIOS MAQUINARIA DEPURADORAS Y ESTOCAJE,2024,9,2024-09,0.07040943839216185,1147.929590561608,16304.63225123236
5,005-004829,2024-09-18,40ce02c0-4c79-4a00-9c78-c7f57445bc06,7.0,1148.0,274.79704,e250d566-d119-4a2f-a52d-4b0ed5975e1b,24A090141,4829,"COFRADIA DE PESCADORES ""SAN JOSE"" DE CANGAS",10,VENTAS NACIONALES,MF8,Maquinaria y SAT,F23,Maquinaria planta proceso,A170,ACCESORIOS MAQUINARIA DEPURADORAS Y ESTOCAJE,2024,9,2024-09,0.02979871326662513,1147.9702012867333,38525.15340941825
5,005-004829,2024-09-18,40ce02c0-4c79-4a00-9c78-c7f57445bc06,7.0,1148.0,274.79704,e250d566-d119-4a2f-a52d-4b0ed5975e1b,24A090141,4829,"COFRADIA DE PESCADORES ""SAN JOSE"" DE CANGAS",10,VENTAS NACIONALES,MF8,Maquinaria y SAT,F23,Maquinaria planta proceso,A170,ACCESORIOS MAQUINARIA DEPURADORAS Y ESTOCAJE,2024,9,2024-09,0.09199415904022627,1147.9080058409597,12479.053148341887
5,005-004829,2024-09-18,40ce02c0-4c79-4a00-9c78-c7f57445bc06,7.0,1148.0,274.79704,e250d566-d119-4a2f-a52d-4b0ed5975e1b,24A090141,4829,"COFRADIA DE PESCADORES ""SAN JOSE"" DE CANGAS",10,VENTAS NACIONALES,MF8,Maquinaria y SAT,F23,Maquinaria planta proceso,A170,ACCESORIOS MAQUINARIA DEPURADORAS Y ESTOCAJE,2024,9,2024-09,0.03893485615390168,1147.961065143846,29485.148101284518
5,005-004829,2024-09-18,40ce02c0-4c79-4a00-9c78-c7f57445bc06,7.0,1148.0,274.79704,e250d566-d119-4a2f-a52d-4b0ed5975e1b,24A090141,4829,"COFRADIA DE PESCADORES ""SAN JOSE"" DE CANGAS",10,VENTAS NACIONALES,MF8,Maquinaria y SAT,F23,Maquinaria planta proceso,A170,ACCESORIOS MAQUINARIA DEPURADORAS Y ESTOCAJE,2024,9,2024-09,0.1147528011562299,1147.8852471988437,10004.113088595182
5,005-004829,2024-09-18,40ce02c0-4c79-4a00-9c78-c7f57445bc06,7.0,1148.0,274.79704,e250d566-d119-4a2f-a52d-4b0ed5975e1b,24A090141,4829,"COFRADIA DE PESCADORES ""SAN JOSE"" DE CANGAS",10,VENTAS NACIONALES,MF8,Maquinaria y SAT,F23,Maquinaria planta proceso,A170,ACCESORIOS MAQUINARIA DEPURADORAS Y ESTOCAJE,2024,9,2024-09,0.04671671239420953,1147.9532832876057,24573.647013360747
5,005-004829,2024-09-18,40ce02c0-4c79-4a00-9c78-c7f57445bc06,7.0,1148.0,274.79704,e250d566-d119-4a2f-a52d-4b0ed5975e1b,24A090141,4829,"COFRADIA DE PESCADORES ""SAN JOSE"" DE CANGAS",10,VENTAS NACIONALES,MF8,Maquinaria y SAT,F23,Maquinaria planta proceso,A170,ACCESORIOS MAQUINARIA DEPURADORAS Y ESTOCAJE,2024,9,2024-09,0.07340452369701993,1147.926595476303,15639.363109805267
5,005-004829,2024-09-18,40ce02c0-4c79-4a00-9c78-c7f57445bc06,7.0,1148.0,274.79704,e250d566-d119-4a2f-a52d-4b0ed5975e1b,24A090141,4829,"COFRADIA DE PESCADORES ""SAN JOSE"" DE CANGAS",10,VENTAS NACIONALES,MF8,Maquinaria y SAT,F23,Maquinaria planta proceso,A170,ACCESORIOS MAQUINARIA DEPURADORAS Y ESTOCAJE,2024,9,2024-09,0.1314784495893972,1147.8685215504106,8731.468948600821
5,005-004829,2024-09-18,40ce02c0-4c79-4a00-9c78-c7f57445bc06,7.0,1148.0,274.79704,e250d566-d119-4a2f-a52d-4b0ed5975e1b,24A090141,4829,"COFRADIA DE PESCADORES ""SAN JOSE"" DE CANGAS",10,VENTAS NACIONALES,MF8,Maquinaria y SAT,F23,Maquinaria planta proceso,A170,ACCESORIOS MAQUINARIA DEPURADORAS Y ESTOCAJE,2024,9,2024-09,0.1844579163897639,1147.8155420836101,6223.64180659099
5,005-004525,2024-11-21,005-lm,1.0,0.0,0.0,005-17-1,24S110032,4525,"FALCAMAR-COMERCIO DE MARISCOS; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,11,2024-11,0.05913603315391693,-0.05913603315391693,0.0
5,005-004525,2024-11-21,005-lm,1.0,0.0,0.0,005-17-1,24S110032,4525,"FALCAMAR-COMERCIO DE MARISCOS; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,11,2024-11,0.02799737712442644,-0.02799737712442644,0.0
5,005-004525,2024-11-21,005-lm,1.0,0.0,0.0,005-17-1,24S110032,4525,"FALCAMAR-COMERCIO DE MARISCOS; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,11,2024-11,0.0552025877816435,-0.0552025877816435,0.0
5,005-004525,2024-11-21,005-lm,1.0,0.0,0.0,005-17-1,24S110032,4525,"FALCAMAR-COMERCIO DE MARISCOS; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,11,2024-11,0.05617211537665449,-0.05617211537665449,0.0
5,005-004525,2024-11-21,005-lm,1.0,0.0,0.0,005-17-1,24S110032,4525,"FALCAMAR-COMERCIO DE MARISCOS; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,11,2024-11,0.2113413356326838,-0.2113413356326838,0.0
5,005-004525,2024-11-21,005-lm,1.0,0.0,0.0,005-17-1,24S110032,4525,"FALCAMAR-COMERCIO DE MARISCOS; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,11,2024-11,0.08846187757307777,-0.08846187757307777,0.0
5,005-004525,2024-11-21,005-lm,1.0,0.0,0.0,005-17-1,24S110032,4525,"FALCAMAR-COMERCIO DE MARISCOS; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,11,2024-11,0.02514666482975383,-0.02514666482975383,0.0
5,005-004525,2024-11-21,005-lm,1.0,0.0,0.0,005-17-1,24S110032,4525,"FALCAMAR-COMERCIO DE MARISCOS; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,11,2024-11,0.05302210344050208,-0.05302210344050208,0.0
5,005-004525,2024-11-21,005-lm,1.0,0.0,0.0,005-17-1,24S110032,4525,"FALCAMAR-COMERCIO DE MARISCOS; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,11,2024-11,0.03014853259772809,-0.03014853259772809,0.0
5,005-004525,2024-11-21,005-lm,1.0,0.0,0.0,005-17-1,24S110032,4525,"FALCAMAR-COMERCIO DE MARISCOS; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,11,2024-11,0.05698280376980583,-0.05698280376980583,0.0
5,005-004525,2024-11-21,005-lm,1.0,0.0,0.0,005-17-1,24S110032,4525,"FALCAMAR-COMERCIO DE MARISCOS; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,11,2024-11,0.04462046009640182,-0.04462046009640182,0.0
5,005-004525,2024-11-21,005-lm,1.0,0.0,0.0,005-17-1,24S110032,4525,"FALCAMAR-COMERCIO DE MARISCOS; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,11,2024-11,0.1400863661812305,-0.1400863661812305,0.0
5,005-004525,2024-11-21,005-lm,1.0,0.0,0.0,005-17-1,24S110032,4525,"FALCAMAR-COMERCIO DE MARISCOS; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,11,2024-11,0.1384392171169032,-0.1384392171169032,0.0
5,005-004525,2024-11-21,005-lm,1.0,0.0,0.0,005-17-1,24S110032,4525,"FALCAMAR-COMERCIO DE MARISCOS; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,11,2024-11,0.04225851785890092,-0.04225851785890092,0.0
5,005-004525,2024-11-21,005-lm,1.0,0.0,0.0,005-17-1,24S110032,4525,"FALCAMAR-COMERCIO DE MARISCOS; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,11,2024-11,0.1890364373868353,-0.1890364373868353,0.0
5,005-004525,2024-11-21,005-lm,1.0,0.0,0.0,005-17-1,24S110032,4525,"FALCAMAR-COMERCIO DE MARISCOS; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,11,2024-11,0.07040943839216185,-0.07040943839216185,0.0
5,005-004525,2024-11-21,005-lm,1.0,0.0,0.0,005-17-1,24S110032,4525,"FALCAMAR-COMERCIO DE MARISCOS; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,11,2024-11,0.02979871326662513,-0.02979871326662513,0.0
5,005-004525,2024-11-21,005-lm,1.0,0.0,0.0,005-17-1,24S110032,4525,"FALCAMAR-COMERCIO DE MARISCOS; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,11,2024-11,0.09199415904022627,-0.09199415904022627,0.0
5,005-004525,2024-11-21,005-lm,1.0,0.0,0.0,005-17-1,24S110032,4525,"FALCAMAR-COMERCIO DE MARISCOS; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,11,2024-11,0.03893485615390168,-0.03893485615390168,0.0
5,005-004525,2024-11-21,005-lm,1.0,0.0,0.0,005-17-1,24S110032,4525,"FALCAMAR-COMERCIO DE MARISCOS; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,11,2024-11,0.1147528011562299,-0.1147528011562299,0.0
5,005-004525,2024-11-21,005-lm,1.0,0.0,0.0,005-17-1,24S110032,4525,"FALCAMAR-COMERCIO DE MARISCOS; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,11,2024-11,0.04671671239420953,-0.04671671239420953,0.0
5,005-004525,2024-11-21,005-lm,1.0,0.0,0.0,005-17-1,24S110032,4525,"FALCAMAR-COMERCIO DE MARISCOS; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,11,2024-11,0.07340452369701993,-0.07340452369701993,0.0
5,005-004525,2024-11-21,005-lm,1.0,0.0,0.0,005-17-1,24S110032,4525,"FALCAMAR-COMERCIO DE MARISCOS; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,11,2024-11,0.1314784495893972,-0.1314784495893972,0.0
5,005-004525,2024-11-21,005-lm,1.0,0.0,0.0,005-17-1,24S110032,4525,"FALCAMAR-COMERCIO DE MARISCOS; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,11,2024-11,0.1844579163897639,-0.1844579163897639,0.0
5,005-001237,2024-09-17,00dc94ca-0b43-4198-a229-d7f3ec0b77aa,1.049,0.0,130.34874,005-82-1,24A090140,1237,"MARISCOS CAMPELO; S,A,",10,VENTAS NACIONALES,MF6,Envases y Embalajes,F13,Envases Madera,137,TAPAS CAIXAS,2024,9,2024-09,0.05634761012832711,-0.05634761012832711,0.0
5,005-001237,2024-09-17,00dc94ca-0b43-4198-a229-d7f3ec0b77aa,1.049,0.0,130.34874,005-82-1,24A090140,1237,"MARISCOS CAMPELO; S,A,",10,VENTAS NACIONALES,MF6,Envases y Embalajes,F13,Envases Madera,137,TAPAS CAIXAS,2024,9,2024-09,0.06167416565594077,-0.06167416565594077,0.0
5,005-001237,2024-09-17,00dc94ca-0b43-4198-a229-d7f3ec0b77aa,1.049,0.0,130.34874,005-82-1,24A090140,1237,"MARISCOS CAMPELO; S,A,",10,VENTAS NACIONALES,MF6,Envases y Embalajes,F13,Envases Madera,137,TAPAS CAIXAS,2024,9,2024-09,0.05373025422899757,-0.05373025422899757,0.0
5,005-001237,2024-09-17,00dc94ca-0b43-4198-a229-d7f3ec0b77aa,1.049,0.0,130.34874,005-82-1,24A090140,1237,"MARISCOS CAMPELO; S,A,",10,VENTAS NACIONALES,MF6,Envases y Embalajes,F13,Envases Madera,137,TAPAS CAIXAS,2024,9,2024-09,0.07082033843957691,-0.07082033843957691,0.0
5,005-001237,2024-09-17,00dc94ca-0b43-4198-a229-d7f3ec0b77aa,1.049,0.0,130.34874,005-82-1,24A090140,1237,"MARISCOS CAMPELO; S,A,",10,VENTAS NACIONALES,MF6,Envases y Embalajes,F13,Envases Madera,137,TAPAS CAIXAS,2024,9,2024-09,0.06571585580984118,-0.06571585580984118,0.0
5,005-001237,2024-09-17,00dc94ca-0b43-4198-a229-d7f3ec0b77aa,1.049,0.0,130.34874,005-82-1,24A090140,1237,"MARISCOS CAMPELO; S,A,",10,VENTAS NACIONALES,MF6,Envases y Embalajes,F13,Envases Madera,137,TAPAS CAIXAS,2024,9,2024-09,0.0855660467748909,-0.0855660467748909,0.0
5,005-001237,2024-09-17,00dc94ca-0b43-4198-a229-d7f3ec0b77aa,1.049,0.0,130.34874,005-82-1,24A090140,1237,"MARISCOS CAMPELO; S,A,",10,VENTAS NACIONALES,MF6,Envases y Embalajes,F13,Envases Madera,137,TAPAS CAIXAS,2024,9,2024-09,0.06014157640556322,-0.06014157640556322,0.0
5,005-001237,2024-09-17,00dc94ca-0b43-4198-a229-d7f3ec0b77aa,1.049,0.0,130.34874,005-82-1,24A090140,1237,"MARISCOS CAMPELO; S,A,",10,VENTAS NACIONALES,MF6,Envases y Embalajes,F13,Envases Madera,137,TAPAS CAIXAS,2024,9,2024-09,0.1006876955770542,-0.1006876955770542,0.0
5,005-001237,2024-09-17,00dc94ca-0b43-4198-a229-d7f3ec0b77aa,1.049,0.0,130.34874,005-82-1,24A090140,1237,"MARISCOS CAMPELO; S,A,",10,VENTAS NACIONALES,MF6,Envases y Embalajes,F13,Envases Madera,137,TAPAS CAIXAS,2024,9,2024-09,0.0486044592690676,-0.0486044592690676,0.0
5,005-001237,2024-09-17,00dc94ca-0b43-4198-a229-d7f3ec0b77aa,1.049,0.0,130.34874,005-82-1,24A090140,1237,"MARISCOS CAMPELO; S,A,",10,VENTAS NACIONALES,MF6,Envases y Embalajes,F13,Envases Madera,137,TAPAS CAIXAS,2024,9,2024-09,0.08031792210558977,-0.08031792210558977,0.0
5,005-001237,2024-09-17,00dc94ca-0b43-4198-a229-d7f3ec0b77aa,1.049,0.0,130.34874,005-82-1,24A090140,1237,"MARISCOS CAMPELO; S,A,",10,VENTAS NACIONALES,MF6,Envases y Embalajes,F13,Envases Madera,137,TAPAS CAIXAS,2024,9,2024-09,0.07043348556836697,-0.07043348556836697,0.0
5,005-001237,2024-09-17,00dc94ca-0b43-4198-a229-d7f3ec0b77aa,1.049,0.0,130.34874,005-82-1,24A090140,1237,"MARISCOS CAMPELO; S,A,",10,VENTAS NACIONALES,MF6,Envases y Embalajes,F13,Envases Madera,137,TAPAS CAIXAS,2024,9,2024-09,0.06899596944455284,-0.06899596944455284,0.0
5,005-001237,2024-09-17,00dc94ca-0b43-4198-a229-d7f3ec0b77aa,1.049,0.0,130.34874,005-82-1,24A090140,1237,"MARISCOS CAMPELO; S,A,",10,VENTAS NACIONALES,MF6,Envases y Embalajes,F13,Envases Madera,137,TAPAS CAIXAS,2024,9,2024-09,0.07719315855558949,-0.07719315855558949,0.0
5,005-001237,2024-09-17,00dc94ca-0b43-4198-a229-d7f3ec0b77aa,1.049,0.0,130.34874,005-82-1,24A090140,1237,"MARISCOS CAMPELO; S,A,",10,VENTAS NACIONALES,MF6,Envases y Embalajes,F13,Envases Madera,137,TAPAS CAIXAS,2024,9,2024-09,0.068806964843855,-0.068806964843855,0.0
5,005-001237,2024-09-17,00dc94ca-0b43-4198-a229-d7f3ec0b77aa,1.049,0.0,130.34874,005-82-1,24A090140,1237,"MARISCOS CAMPELO; S,A,",10,VENTAS NACIONALES,MF6,Envases y Embalajes,F13,Envases Madera,137,TAPAS CAIXAS,2024,9,2024-09,0.08464117922083815,-0.08464117922083815,0.0
5,005-001237,2024-09-17,00dc94ca-0b43-4198-a229-d7f3ec0b77aa,1.049,0.0,130.34874,005-82-1,24A090140,1237,"MARISCOS CAMPELO; S,A,",10,VENTAS NACIONALES,MF6,Envases y Embalajes,F13,Envases Madera,137,TAPAS CAIXAS,2024,9,2024-09,0.08935080937125786,-0.08935080937125786,0.0
